"customer_id","charge_id","trip_id","tap_on_id","tap_on_date","tap_off_id","tap_off_date","original_amount","adjusted_amount","service_type","direction","fare_type","trip_completion"
"9420f333-efd3-47ca-887c-e9c41748e0a5","f91a1c21-6cad-48a4-a0cf-cdab7ce437a4","f91a1c21-6cad-48a4-a0cf-cdab7ce437a4","3FE65C5314C844CB46A7E6ADBC696B81997C0060","2019-08-27 12:28:08.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"53f1fdf6-3ca9-4ee6-a0b4-db7fe4f7d53f","eff7ad1d-b68c-4f67-b9d7-b006fc06ce81","eff7ad1d-b68c-4f67-b9d7-b006fc06ce81","4F9703ECE432FAABEB16A2B66E074C31D48AB9A3","2019-06-24 14:41:47.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"f2c839a6-f4a2-48c3-8136-add9d797e55f","29b17cf2-cb58-44a7-a075-031195f87a0e","29b17cf2-cb58-44a7-a075-031195f87a0e","36EE2174F2AFD5CEE8C0971DFF27DAC5302CB90B","2019-08-31 03:48:18.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"f2c839a6-f4a2-48c3-8136-add9d797e55f","83c269b0-8343-445e-bf08-ec301e0ea301","83c269b0-8343-445e-bf08-ec301e0ea301","FE1552B597C67BFA0643FFF925E56D50B18CF9D6","2019-08-27 17:45:58.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"d2be5c9d-9718-49e5-93fb-4708523500f4","a88ce2d5-3e31-4232-be17-52f8f0f3a9a6","a88ce2d5-3e31-4232-be17-52f8f0f3a9a6","DCB2E689FD3CB4CED911C908BF33CCFEB7311B79","2019-06-10 19:22:04.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"1ab7329c-35fa-4f4e-b519-9d998a216a2a","58839866-7070-446f-ad2f-9e4ed3726a39","58839866-7070-446f-ad2f-9e4ed3726a39","F776384592312527BAE0C24EAC28985D39DCD59F","2019-07-03 15:04:51.000",,,"2.70","2.70","bus","outbound","retail_fare","complete"
"c1e69c05-5bf2-4c6a-b3fd-0cd926686d25","54eb14fa-5353-403c-b325-8b01f2084982","54eb14fa-5353-403c-b325-8b01f2084982","AEB236F41F8743434832615BF27430A1DCA9FD60","2019-07-03 16:27:48.000",,,"4.60","4.60","bus","outbound","retail_fare","complete"
"4999567e-a281-46eb-b7f4-d280f8937e9b","cdbfc514-334d-44ce-a7b2-a59c36a81040","cdbfc514-334d-44ce-a7b2-a59c36a81040","FE57ECE52AA869659822065F3AA044EF7675BB44","2019-07-06 07:50:43.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"1b275f12-004b-42ce-9bcc-be48922d9af4","18873608-a1c3-443d-9f4f-56c79dd3f7a0","18873608-a1c3-443d-9f4f-56c79dd3f7a0","A34C99DC593138AA4D1EC1CA5FBCB9D9CBB3329B","2019-09-17 18:32:53.000",,,"4.60","4.60","bus","outbound","retail_fare","complete"
"559f2ab3-36a6-42f4-bb34-d6075284366c","9fe52bf9-e73b-4b9c-be9b-6010409f1583","9fe52bf9-e73b-4b9c-be9b-6010409f1583","88BB9BB85BBEF6B6794A05BB11D91AA5EC86E4E4","2019-09-24 12:34:21.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"a7858b9c-5d45-4170-99b9-86c883d82682","9c981fd2-58f2-4445-9c4d-a10afabb2ca0","9c981fd2-58f2-4445-9c4d-a10afabb2ca0","EDF0A33502B4A8E5413C7AC9BB392BBC5AEA8CDB","2019-06-14 15:51:10.000",,,"3.40","3.40","bus","inbound","retail_fare","complete"
"ba142be3-dbeb-44d0-b111-377b151be03f","a4f50573-4eb8-4d26-afc1-7375200facb3","a4f50573-4eb8-4d26-afc1-7375200facb3","A756521E0B4BAC4D25A4EF65409474FF2457350F","2019-06-26 07:30:51.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"ba142be3-dbeb-44d0-b111-377b151be03f","38d46bd2-f578-4ca8-940f-5d83161502b3","38d46bd2-f578-4ca8-940f-5d83161502b3","4F35692BC1E59FE29EE881B2D3E64E1AE69C6A9E","2019-07-15 16:25:20.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"509592cc-29c1-484e-9e3c-7aedf7e45474","1cfa7de3-53d5-42cd-a921-0b1ca175f03b","1cfa7de3-53d5-42cd-a921-0b1ca175f03b","4F7852AE32C329AAD0E9387A448076A0BBDCD6E1","2019-07-21 09:33:24.000",,,"5.00","5.00","bus","outbound","retail_fare","complete"
"4f0d2c6b-ac63-4e7c-9cfe-cfbdf5fdd46b","f3a9419b-ee8f-4434-bdae-0b8ae9927771","f3a9419b-ee8f-4434-bdae-0b8ae9927771","C12ED34B662A1BC5E5EA906D6F3F07D78C896025","2019-08-12 18:34:28.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"25cf9d28-4a32-424c-a17a-cec9c42ea9f7","e5b6d295-db37-49c9-9df5-3170a5a4287a","e5b6d295-db37-49c9-9df5-3170a5a4287a","C85F81B539D8CDD02CAC6654E775AAA808DA8F1D","2019-09-10 06:54:31.000",,,"1.25","1.25","bus","outbound","retail_fare","complete"
"076cd091-0f33-4f71-badb-b9fcb9b76ace","179ec338-2617-4f1f-843f-b4dc93b42a27","179ec338-2617-4f1f-843f-b4dc93b42a27","E5EA9C722B23C44239CB81FF6F259F0B47333506","2019-08-05 05:42:33.000",,,"1.80","1.80","bus","outbound","retail_fare","complete"
"2c688571-17bc-49bc-a485-ecd6a3d24327","9aa5f88b-2e5d-4293-8fcb-6562d32289d6","9aa5f88b-2e5d-4293-8fcb-6562d32289d6","8CBEA0290107F591C497933D3D0272E38EC40778","2019-06-07 06:50:34.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"b0019a07-08c0-4df4-a119-1a2ca6a43a0d","480a4f6b-9c82-4abf-8f44-3eadb4c4bd91","480a4f6b-9c82-4abf-8f44-3eadb4c4bd91","A71F3C126E9DFBEB3F12927BA477832AB2588091","2019-09-07 21:24:51.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"b0019a07-08c0-4df4-a119-1a2ca6a43a0d","e806c099-e1e1-42f1-936d-a5aac2859b10","e806c099-e1e1-42f1-936d-a5aac2859b10","D4E3A3FE637EC1B0FF279E27DBA1BFFC131AFA17","2019-07-05 16:04:07.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"107bed20-6bbc-4253-9a60-2d16c762dd88","ff6ebef4-b3c7-479d-a519-2aeda16c82ed","db202116-eb03-4b7d-aec4-3444cb03c0c3","B9CA61E625CA90484F8518EEF32AB4CA2E0BF493","2019-09-29 07:32:04.000","25800205EF7A88BDB77FD7258544F4DB3141D72A","2019-09-29 07:45:29.000","2.50","2.50","bus","outbound","variable_fare","complete"
"e36ef5ee-5d93-4a4e-901b-3d3896c94b3c","b6b39071-343b-4766-90be-fec25773344d","87e883d9-afcb-4ab4-82ae-91bc11b78a05","FB893AF20B1E6DA8540464E3FAAD8452B7AFDAA4","2019-09-26 07:56:58.000","EBC754CABB9E43AD92039A1D861FE000AE89070D","2019-09-26 08:04:26.000","2.50","2.50","bus","inbound","variable_fare","complete"
"c303f19a-135e-40ee-8763-719a2fff59ad","b126ea56-fd6e-4c41-ac8c-1629cb327ac2","b126ea56-fd6e-4c41-ac8c-1629cb327ac2","07B37688D60568C70F19D6D6B40ED8812F6F041B","2019-07-21 11:51:02.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"3d797943-87f3-45c5-8276-914063dc43c4","43145905-f8d7-486c-aa66-d8aba4947956","43145905-f8d7-486c-aa66-d8aba4947956","9DD602EA1305936C22A106C304AEAC6BE5C5E6DD","2019-06-24 07:19:16.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"3d797943-87f3-45c5-8276-914063dc43c4","24a535a2-c9d3-4ead-8b5c-a9190a8761c1","24a535a2-c9d3-4ead-8b5c-a9190a8761c1","1D67EDED4D8B7B89CD9160DDEC02771C838E4B34","2019-08-14 07:16:49.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"3d797943-87f3-45c5-8276-914063dc43c4","85661080-a8cb-4f73-a3e1-340de7d747f3","85661080-a8cb-4f73-a3e1-340de7d747f3","E85BCCC1926C1B1CFFB01CF4142ECB1D3D0B3BFD","2019-06-21 07:18:37.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"3d797943-87f3-45c5-8276-914063dc43c4","5d4663c4-ba49-4eec-ac9b-9a7aab2df47b","5d4663c4-ba49-4eec-ac9b-9a7aab2df47b","932F43FA62C7DD64B7F796596A41F3CA3307C4F4","2019-06-20 16:04:54.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"6f0e4bac-9cf2-47a3-af53-4575a6e36903","01176205-9e15-4bc2-8651-3e3f427a767a","01176205-9e15-4bc2-8651-3e3f427a767a","470C722FD257604F3FE334D51260BDDF258023A9","2019-08-07 13:40:01.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"548884d3-4078-4b7d-884c-a1fa3d5e325b","9d5eb5a5-1225-4e84-a966-5acf3e6b8a49","9d5eb5a5-1225-4e84-a966-5acf3e6b8a49","80F729F32EE8E3835F27B151092D7A6B7F2E09FA","2019-07-17 13:36:14.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"548884d3-4078-4b7d-884c-a1fa3d5e325b","dee9dcb4-5912-4666-9fae-f4da2a330cee","dee9dcb4-5912-4666-9fae-f4da2a330cee","3E8B018CB75511037ACD022C14F5D0D3EF77A611","2019-08-09 05:30:55.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"97db5423-064e-4a94-9e7c-223d30c29604","3239d780-cb17-4509-afdc-f562a2f3b5f1","3239d780-cb17-4509-afdc-f562a2f3b5f1","9A10BE0BE14894A05F69A3DC6F010F06958CF4BC","2019-06-20 13:17:19.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"0624800f-6964-4549-a487-2a98a668b491","829a04a7-203d-4c73-a22d-25c1275bb5d5","829a04a7-203d-4c73-a22d-25c1275bb5d5","3B1BAE4A0B917DCAA66864167B169B5B3B34874C","2019-07-24 13:46:34.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"0624800f-6964-4549-a487-2a98a668b491","c48886c1-830a-4c14-963c-f249652d59a2","c48886c1-830a-4c14-963c-f249652d59a2","EB7FE4869861EDBDA499D21C138296CFA36B80F6","2019-07-25 21:33:13.000",,,"3.75","3.75","bus","outbound","retail_fare","complete"
"0624800f-6964-4549-a487-2a98a668b491","c48886c1-830a-4c14-963c-f249652d59a2","ea5883d6-c586-42b4-a239-9dd953730b26","8F7DB13956F42E9D8F79743EE0FA3BE4A5541D0A","2019-07-26 14:26:42.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"3b63ebe3-a1b1-4c82-b2ce-088df902e7bd","48f4a25d-1c71-4146-b15a-cc8fb3ee7e20","48f4a25d-1c71-4146-b15a-cc8fb3ee7e20","F6DFFA1DC082E7D7858B106D3FC6B6F26D5BA6FE","2019-08-06 12:49:32.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"54a123b5-d9c1-41b3-90c4-5dec97849b35","bb44eec8-2a45-487e-96ea-1553a3f38b53","bb44eec8-2a45-487e-96ea-1553a3f38b53","E19F881E45F1A673CDB8A540A7D8EF5A4EB18AA9","2019-06-05 08:12:15.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"40486f04-597b-4beb-823e-73d7425ad72e","aa631acd-f2d8-4135-8523-ef3a7ca9d0c4","aa631acd-f2d8-4135-8523-ef3a7ca9d0c4","4601221A1DFB9940999681DCF4142974B563BDF4","2019-06-26 14:25:36.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"9c0b6adf-d9e7-4d4b-92c2-8c02460c86cb","e0baaaf2-2d11-4065-bfb1-c3af4320a813","e0baaaf2-2d11-4065-bfb1-c3af4320a813","2B606EED0DBD9B7A62D6F846BABA32C4099044C8","2019-08-11 07:40:03.000",,,"5.00","5.00","bus","outbound","retail_fare","complete"
"8670e507-3e2a-4510-85dc-4cf7b586f750","a9297a8e-64ee-45e4-90cc-2c9f963aef2e","a9297a8e-64ee-45e4-90cc-2c9f963aef2e","E609792FE7495753989176BC0FE34E499B9E07AC","2019-09-02 06:55:36.000",,,"6.20","6.20","bus","outbound","retail_fare","complete"
"4e658374-578c-4873-a090-adb79f48ebf9","b79fc7c7-4f3b-4aec-9b01-838078cd54c5","b79fc7c7-4f3b-4aec-9b01-838078cd54c5","5CA896D36A807D75906A3F591D3E4D9FFAB826C3","2019-06-29 02:54:59.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"42a8d28f-ff0e-42f3-a68a-60236ac73102","4ae1b84e-72cc-4e00-8a05-7543f4311999","4ae1b84e-72cc-4e00-8a05-7543f4311999","29A9C8618CE323186A62FD195F6C499B57906346","2019-08-02 20:29:26.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"1464ed9a-99f9-4982-8600-933d4b112259","863b4784-3934-4869-8600-2a40f7bc4e21","863b4784-3934-4869-8600-2a40f7bc4e21","7776CF7B801D8191B4BF96591C04DA12978682CF","2019-08-15 13:22:57.000",,,"3.00","3.00","bus","outbound","retail_fare","complete"
"1464ed9a-99f9-4982-8600-933d4b112259","ec92b8c4-92a4-4db5-8e17-dc6cb15be4d2","ec92b8c4-92a4-4db5-8e17-dc6cb15be4d2","963F34EB4BDCD39BE516631782E1544DE903FAAD","2019-07-25 07:43:25.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"95945b89-f957-43c0-a70e-89c9736cd886","d69b11a9-1c25-45f0-8aef-ce2fb028c70d","d69b11a9-1c25-45f0-8aef-ce2fb028c70d","96291874EF7AB0DCD3E1B8CEAB88864F300FBE04","2019-07-17 14:00:41.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"1ca1a94e-3548-4d44-b528-67fd3b97e26f","2caac758-86bf-4c01-994f-a33ebca1665f","2caac758-86bf-4c01-994f-a33ebca1665f","7DE2F27F99C7711C96FECB8200E1E34A8946D504","2019-06-04 12:06:45.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"f1bb9f91-c3ef-4bef-9d58-6f031b5f5616","c6f5a1bd-9eec-413e-b3d2-af14f8608d61","c6f5a1bd-9eec-413e-b3d2-af14f8608d61","84542F0458BA1CF64A39AA648E3CD1B000EE2F88","2019-09-12 10:32:48.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"badb88fa-c09c-42f4-9900-e5f78d7a317a","d6f92a34-5902-4b59-97ad-7d50748ec94c","d6f92a34-5902-4b59-97ad-7d50748ec94c","5BAA190DBD16B9FE3854E630A9DD10118B8E6DB5","2019-07-13 15:16:18.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"16e7a726-3f16-4356-bda3-50ff64ba2b8d","8a2b458f-c64c-4ef5-8ed9-ffca8010f362","8a2b458f-c64c-4ef5-8ed9-ffca8010f362","910D3656AC797EF357383A1D44ABB6531540BB73","2019-06-08 12:33:35.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"63267987-d0cd-4fde-8a62-167ca27cd978","c596ae30-5f32-4258-aa0c-f3f9e93033fa","c596ae30-5f32-4258-aa0c-f3f9e93033fa","5DB6D1C5D491F53739D017E8FA0AFF8D68479D4B","2019-09-28 13:03:49.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"2f609fa2-204f-4981-9173-916fed73e865","6bcaccfd-3b48-4a72-826a-c584ee5508ac","6bcaccfd-3b48-4a72-826a-c584ee5508ac","1FFD095079F604A874E2E51793174AF93795A4EA","2019-09-12 12:49:07.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"a21e9e02-fa65-4333-8555-3b00db35f705","9d180252-d84d-4d1a-8099-dd58cf4ad52e","9d180252-d84d-4d1a-8099-dd58cf4ad52e","18A3D4DCFD8F25FE9CF60BB1BA1910782586CCFC","2019-06-04 07:43:37.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"c3d2ea35-39c4-4dc3-a36e-434bdf8374d8","d05ce498-3ce4-4a16-9b73-2d1f7047eaa7","d05ce498-3ce4-4a16-9b73-2d1f7047eaa7","B75AAB5241944D629ABC371D37A4AC22B1437514","2019-06-13 14:40:53.000",,,"5.80","5.80","bus","inbound","retail_fare","complete"
"96e8bb45-ad4a-4579-a444-ae3610d3e1b4","dba9a014-675f-4152-8942-91ed5b429648","dba9a014-675f-4152-8942-91ed5b429648","F92559F81B09153F5D51C9CBB6706E6C02C89EA4","2019-07-10 10:00:19.000",,,"1.90","1.90","bus","inbound","retail_fare","complete"
"696896ec-5c6f-455c-8820-190aca798db3","eb3ec952-1f7b-4173-b5be-51f5c85dd805","eb3ec952-1f7b-4173-b5be-51f5c85dd805","84B520A33F55DE063C37A9B39E5C066652FA4D58","2019-09-27 08:07:00.000",,,"4.00","4.00","bus","inbound","retail_fare","complete"
"696896ec-5c6f-455c-8820-190aca798db3","eadbda8a-34e6-4514-82fe-bfdefa84fa7f","eadbda8a-34e6-4514-82fe-bfdefa84fa7f","3B2A7DC795BF2D9302353B288DA12B32803AFB6C","2019-08-19 07:22:55.000",,,"2.80","2.80","bus","inbound","retail_fare","complete"
"696896ec-5c6f-455c-8820-190aca798db3","51939fbb-6643-4c5c-b1ac-344d93100d27","51939fbb-6643-4c5c-b1ac-344d93100d27","A3525975BFA85213CE3C7FEF4E405FC39E204606","2019-06-20 10:04:47.000",,,"2.80","2.80","bus","inbound","retail_fare","complete"
"72a78db6-1390-45e6-85c8-c38681425df2","f7a9c796-7cef-44d0-9c28-55cc4446019c","f7a9c796-7cef-44d0-9c28-55cc4446019c","CE064889087CCDF63B14F4D24632441270B53AA9","2019-07-29 04:59:54.000",,,"3.70","3.70","bus","outbound","retail_fare","complete"
"e984d173-f049-44c1-9315-194e5461f23a","1eae416f-13ad-46f1-a104-8da4a85868ce","1eae416f-13ad-46f1-a104-8da4a85868ce","325B315BE053C2EA40701FD6DD68DFCCEF15930D","2019-09-27 11:18:52.000",,,"5.00","5.00","bus","outbound","retail_fare","complete"
"fe3dd864-d0b4-4504-869b-2692a214fd7b","2b5b41a8-4249-4c9a-ad82-9149514e4485","2b5b41a8-4249-4c9a-ad82-9149514e4485","D6A8EF37798DB65FF7CAA03D9533E6FB19768AD0","2019-08-25 14:00:45.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"84a8b4a0-82b7-446b-aebb-1890a03676f2","9ba95c9c-3ac6-4064-b7dc-548665ba3dc8","9ba95c9c-3ac6-4064-b7dc-548665ba3dc8","FF6D1DD47EF7E732D9F084CD1001C2CDC5BBE275","2019-06-05 14:11:25.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"5708c532-a6d1-4ffd-8f97-e708d51c1001","14de977e-a09f-4841-9df1-c20f33e1059b","14de977e-a09f-4841-9df1-c20f33e1059b","AB994675654EEC2039537C850263FFB56FD77B56","2019-09-16 08:03:19.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"4cab9fe7-444a-477e-a7de-1215c234db7c","e49a1b0d-57a3-4658-8672-5d98ef5067de","e49a1b0d-57a3-4658-8672-5d98ef5067de","06CAE25080E41A0641A7C824ED2ECC0C68A89981","2019-09-18 05:39:16.000",,,"3.80","3.80","bus","inbound","retail_fare","complete"
"78404b37-bfb2-4c8c-869a-9a4ce32e72e0","ec160692-59de-431f-9dca-ce9104799953","a81d0490-2f5b-4fa1-9d8e-ac7f81695a19","B3FD3D68C1335492E4888E54018154C11445154A","2019-08-20 13:07:21.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"78404b37-bfb2-4c8c-869a-9a4ce32e72e0","c060025f-a6e3-486c-966e-ff171edf24cd","4136f94b-c6ba-4d20-a20e-0a693f1e936b","4365B7B3F5257FA2F7FF3D22575E747C9F27E641","2019-09-25 07:33:04.000","8FCC4F3A019FB299EE2F31FB12974764A1323D62","2019-09-25 07:43:07.000","2.50","2.50","bus","inbound","variable_fare","complete"
"df3b5db4-c825-488a-92b9-19fe095136b4","f9fad098-06cb-4eab-b4bd-fa1bcf93ea6a","f9fad098-06cb-4eab-b4bd-fa1bcf93ea6a","8F05D648EB629832FD139022B6678F6EB366D95A","2019-06-27 13:27:52.000",,,"3.00","3.00","bus","outbound","retail_fare","complete"
"512e37c5-c18a-4fd4-b4bd-103f50bc1f8a","8ab9b067-dfb9-4f34-9322-a3803cb74332","8ab9b067-dfb9-4f34-9322-a3803cb74332","24A4246988B96A60391034B1995113677CF69335","2019-06-11 07:29:55.000",,,"3.50","3.50","bus","outbound","retail_fare","complete"
"512e37c5-c18a-4fd4-b4bd-103f50bc1f8a","d29d0bda-1c46-4897-a4e5-0da6b7205814","d29d0bda-1c46-4897-a4e5-0da6b7205814","F691A39CE059F05808069DAE938E050653889943","2019-07-16 07:30:21.000",,,"3.50","3.50","bus","outbound","retail_fare","complete"
"20a72ebd-5eea-4031-8510-ae2f3a1b88c5","aff51d1c-9638-4732-9f36-d32c138756e2","aff51d1c-9638-4732-9f36-d32c138756e2","0D6588B6C28DE3A5DFCB64C87A6D36B78A125332","2019-08-25 03:48:43.000",,,"3.80","3.80","bus","outbound","retail_fare","complete"
"2e9496c0-01f4-4711-8a54-d5b92feb3266","cce99c51-4455-43ed-939e-ee15404713f8","cce99c51-4455-43ed-939e-ee15404713f8","8EF3C5537D8BDE976C1DB8C905B454593ACAE6D1","2019-08-17 14:12:26.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"521950af-486b-49e3-8641-360d018d22bc","09018d45-bb7d-481e-9b07-5e452a8bf1b1","09018d45-bb7d-481e-9b07-5e452a8bf1b1","8497252D1EC1206D7334726B7BBEF1BAF73FB05F","2019-09-12 14:45:15.000",,,"8.50","8.50","bus","inbound","retail_fare","complete"
"40c97f2c-dc26-4ed3-b78e-2e9cd025d93d","75f8d039-f6f3-4553-b01e-0c19fcb22b3c","e548e5c9-f506-42ad-bcd4-776d920ffb1a","D7B3AC3624B6AEB66CC2EE03A2CB817D3630A735","2019-09-11 07:36:15.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"40c97f2c-dc26-4ed3-b78e-2e9cd025d93d","62ba4cb2-23bc-49fd-b9c3-d8b03dea0c8b","62ba4cb2-23bc-49fd-b9c3-d8b03dea0c8b","E8D030E1A18ED9C09D7DB17FC9E09740C66F14C5","2019-07-09 14:40:52.000",,,"3.75","3.75","bus","outbound","retail_fare","complete"
"1af95a6a-6982-41f5-bccc-03acd783f32e","c6490966-0b52-4474-b8fb-a7d86b9c516d","c6490966-0b52-4474-b8fb-a7d86b9c516d","7BF4185A8695427920D75F9B9B3A6D7CFDDEF641","2019-08-01 09:59:05.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"d10fd842-afc9-405e-9399-92dae9fdd486","06f79056-fb7e-450f-ade8-22702d6ff65f","06f79056-fb7e-450f-ade8-22702d6ff65f","0D24179F016AEF76D635F10078AABB758FAB0E36","2019-09-10 14:04:34.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"9f52832d-2b17-4923-b9c0-9037a3b23175","7973373b-f1db-4a6c-aa7e-600ace5b692c","7973373b-f1db-4a6c-aa7e-600ace5b692c","CC3039374406054919852B5D51F6FF8475A940AD","2019-09-06 08:04:05.000",,,"8.60","8.60","bus","outbound","retail_fare","complete"
"a3095320-b958-4172-ba2c-3f7b7bf6570b","cb6d218a-655d-4d6f-980b-cd3aed4627f7","cb6d218a-655d-4d6f-980b-cd3aed4627f7","EAFA36175530DF573254DB241F693BA5EE01C2AA","2019-08-13 11:46:07.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"d0efd685-137c-4eb2-8299-c19d682b166a","5c1d82f7-6383-4b44-94a0-1d5cf0956288","5c1d82f7-6383-4b44-94a0-1d5cf0956288","3C44D6A00F0F38C2B3202E021C85075F4A2EED3E","2019-09-03 11:45:34.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"78f609c2-30f3-4f73-877e-662f99ec3969","d4d174ff-ff77-4d3b-bdef-653cfb5d97af","d4d174ff-ff77-4d3b-bdef-653cfb5d97af","C4A0DC87FB68C4812E4D8430F7FA364C0E6B9A0B","2019-06-04 11:55:07.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"a449f6da-1d53-4e90-82ba-88932e3d800c","be71fc2f-cb6c-47e2-90e1-3fc4481fedfb","be71fc2f-cb6c-47e2-90e1-3fc4481fedfb","BFE44D9C58FE98AB581D44C513F29CC6C238C8F9","2019-08-21 18:19:22.000",,,"2.80","2.80","bus","inbound","retail_fare","complete"
"80dda582-18d9-4b57-9f95-efe2d68ce157","f7a8e79e-2c0f-42a5-be05-f4f60005ce37","f7a8e79e-2c0f-42a5-be05-f4f60005ce37","B342C27F2ED099236A5E53EA8E21E3086BDD9D6D","2019-06-04 17:05:34.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"03062ade-6a3d-4b79-86ea-67d492cf263b","6d7ff673-64b5-4846-b6bb-06e05e44b8bc","6d7ff673-64b5-4846-b6bb-06e05e44b8bc","E49F5523A5795617C2924D9B75E969943E2D37CC","2019-06-05 17:44:51.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"444bb915-14f2-4822-b079-474ddec31a45","e69553c9-fc50-4ef2-955e-39c40dddb5d9","e69553c9-fc50-4ef2-955e-39c40dddb5d9","82DD75A77C74DBC80935D16F4D718BD2F7D7DF94","2019-09-06 11:06:49.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"444bb915-14f2-4822-b079-474ddec31a45","e69553c9-fc50-4ef2-955e-39c40dddb5d9","b7d311ae-462d-48b1-a1b2-37d3b662b6d8","ED3FC4C3CC9C05715718E8724F00F99638A52B16","2019-09-06 16:31:37.000",,,"1.25","1.25","bus","outbound","retail_fare","complete"
"25404250-ef7f-4280-a488-f8fe50222ebe","2eed125e-9f11-44e7-8ff7-cff44d45fa8d","2eed125e-9f11-44e7-8ff7-cff44d45fa8d","B5E8E61AF8397C20A4A5A55B31CC5EB1AD3855CB","2019-06-24 11:33:17.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"c6513ab1-8228-4251-a4b3-bee169b7034b","3a3f8888-a395-4eda-adf9-6a7071a34ad4","3a3f8888-a395-4eda-adf9-6a7071a34ad4","FC0D70E63099DA5C30ED0922E349B1D14D963449","2019-06-17 11:24:39.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"2ba99159-3c31-4fd8-bd9f-d14c907082bc","6bfb7315-a1d0-4d70-a98b-3aa0385fa47c","6bfb7315-a1d0-4d70-a98b-3aa0385fa47c","20600C65735885624C840B8085106AB020F633A2","2019-07-25 16:16:52.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"5ffedeb4-1326-4591-af0a-1e5f558a5952","45466112-3cc0-4f33-b4a7-e5007031bf65","45466112-3cc0-4f33-b4a7-e5007031bf65","4357455C2D194D3818138066EAC30B3A8B4D8315","2019-06-30 16:33:09.000",,,"2.55","2.55","bus","outbound","retail_fare","complete"
"acf95183-7b5f-4dff-b701-2aa4ce8587c2","d3da91be-c99a-44d4-90c6-8dbd1e2a668c","ead9c989-d9e1-4f51-a905-abcab009a8c7","1478BE77DE67D45D01D89DA0A44A851297982D7B","2019-09-28 08:56:23.000",,,"2.50","2.50","bus","inbound","variable_fare","incomplete"
"03eeefc9-8adc-48fe-9dce-3973bff23bc6","d82c3bf3-252a-453f-b9cf-e165e0a7e52f","d82c3bf3-252a-453f-b9cf-e165e0a7e52f","337EF1C31C60C4D8D684807BE79DB8F1B4155385","2019-09-09 16:52:38.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
